key,0,1,2,3,4,5,6,7
4064,"Chocobo-Schnapper",4,"Chocobo-Schnapper",2,0,1,0,0
4065,"invasiv[a] Terrormilbe",3,"invasiv[a] Terrormilben",1,0,1,1,0
4066,"invasiv[a] Schattenmilbe",3,"invasiv[a] Schattenmilben",1,0,1,1,0
4067,"gesetzlos[a] Wilderer",4,"gesetzlos[a] Wilderer",2,0,1,0,0
4068,"Riesen-Goldbär",6,"Riesen-Goldbären",1,0,1,0,0
4069,"Orn-Fliege",3,"Orn-Fliegen",1,0,1,1,0
4070,"Plattfuß-Opken",3,"Plattfuß-Opken",1,0,1,0,0
4071,"streunend[a] Geira-Katze",3,"streunend[a] Geira-Katzen",1,0,1,1,0
4072,"Vollzugsdroide[p] 208",8,"Vollzugsdroiden[p] 208",1,0,1,0,0
4073,"Albdrache",8,"Albdrachen",1,0,1,0,0
4074,"Balanos",3,"Balanos",1,0,1,0,0
4075,"Langhaar-Yak",4,"Langhaar-Yaks",1,0,1,2,0
4076,"gebrandmarkt[a] Frostdrache",8,"gebrandmarkt[a] Frostdrachen",1,0,1,0,0
4077,"wachsam[a] Sankchinni",3,"wachsam[a] Sankchinnis",1,0,1,0,0
4078,"wachsam[a] Archaeosaurus",3,"wachsam[a] Archaeosaurier",2,0,1,0,0
4079,"aufsässig[a] Magier",4,"aufsässig[a] Magier",2,0,1,0,0
4080,"[t] gepanzert[a] Mann",2,"[t] gepanzert[a] Männer",2,0,1,0,0
4081,"brüchig[a] Eis-Exergon",4,"brüchig[a] Eis-Exergone",2,0,1,2,0
4082,"unselig[a] Pikenier",4,"unselig[a] Pikeniere",2,0,1,0,0
4083,"erodiert[a] Erd-Exergon",4,"erodiert[a] Erd-Exergone",2,0,1,2,0
4084,"flüsternd[a] Wind-Exergon",4,"flüsternd[a] Wind-Exergone",2,0,1,2,0
4085,"Horden-Späher",4,"Horden-Späher",2,0,1,0,0
4086,"Horden-Stürmer",4,"Horden-Stürmer",2,0,1,0,0
4087,"vorderst[a] Stürmer",4,"vorderst[a] Stürmer",2,0,1,0,0
4088,"eisig[a] Plünderer",4,"eisig[a] Plünderer",2,0,1,0,0
4089,"eisig[a] Avis",3,"eisig[a] Avis",1,0,1,0,0
4090,"Qiqirn-Schalenklopfer",4,"Qiqirn-Schalenklopfer",2,0,1,0,0
4091,"Ascheköter-Matrose",8,"Ascheköter-Matrosen",1,0,1,0,0
4092,"Ascheköter-Navigator",4,"Ascheköter-Navigatoren",1,0,1,0,0
4093,"Blitz-Exergon",4,"Blitz-Exergone",2,0,1,2,0
4094,"Silbertränen-Kobra",3,"Silbertränen-Kobra",1,0,1,1,0
4095,"narbig[a] Vindthur",4,"narbig[a] Vindthurs",1,0,1,0,0
4096,"Dunst-Basilisk",6,"Dunst-Basilisken",1,0,1,0,0
4097,"Skorpionstachel-Giftmischer",4,"Skorpionstachel-Giftmischer",2,0,1,0,0
4098,"Skorpionstachel-Folterer",4,"Skorpionstachel-Folterer",2,0,1,0,0
4099,"manipuliert[a] Thanatos",3,"manipuliert[a] Thanatos",1,0,1,0,0
4100,"Weiland-Grizzly",4,"Weiland-Grizzlys",1,0,1,0,0
4101,"Plünderschlangen-Blauschwanz",2,"Plünderschlangen-Blauschwänze",2,0,1,0,0
4102,"Plünderschlangen-Blauauge",4,"Plünderschlangen-Blauaugen",1,0,1,2,0
4103,"Plünderschlangen-Blauflosse",3,"Plünderschlangen-Blauflossen",1,0,1,1,0
4104,"Plünderschlangen-Coeurl",3,"Plünderschlangen-Coeurl",1,0,1,0,0
4105,"Recht[a] Hand[p] des 179. Ordens",3,"Recht[a] Hände[p] des 179. Ordens",1,0,1,1,0
4106,"Prälat[p] des 179. Ordens",6,"Prälaten[p] des 179. Ordens",1,0,1,0,0
4107,"Nym-Wächter",4,"Nym-Wächter",2,0,1,0,0
4108,"Gabbro-Golem",4,"Gabbro-Golems",1,0,1,0,0
4109,"Bitoso-Anhänger",4,"Bitoso-Anhänger",2,0,1,0,0
4110,"Silberschuppen-Säbelfechter",4,"Silberschuppen-Säbelfechter",2,0,1,0,0
4111,"Silberschuppen-Versenker",4,"Silberschuppen-Versenker",2,0,1,0,0
4112,"Wracknister",4,"Wracknister",2,0,1,0,0
4113,"Dschungelmücken-Schwarm",4,"Dschungelmücken-Schwärme",2,0,1,0,0
4114,"Dschungel-Goobbue",3,"Dschungel-Goobbue",1,0,1,1,0
4115,"Medicus[p] der VI. Kohorte",3,"Medici[p] der VI. Kohorte",1,0,1,0,0
4116,"Häretiker-Schwertkämpfer",4,"Häretiker-Schwertkämpfer",2,0,1,0,0
4117,"Häretiker-Thaumaturg",6,"Häretiker-Thaumaturgen",1,0,1,0,0
4118,"Tannenhöhen-Archaeornis",3,"Tannenhöhen-Archaeornis",1,0,1,0,0
4119,"Felsknacker-Peiste",3,"Felsknacker-Peiste",2,0,1,1,0
4120,"Silber-Pelisaurus",3,"Silber-Pelisaurier",2,0,1,0,0
4121,"Gold-Pelisaurus",3,"Gold-Pelisaurier",2,0,1,0,0
4122,"Coeus [t] Großmäulig[a]",3,"Coeus [t] Großmäulig[a]",1,0,0,0,1
4123,"entehrt[a] Tempelritter",4,"entehrt[a] Tempelritter",2,0,1,0,0
4124,"schwarz gekleidet[a] Beschwörer",4,"schwarz gekleidet[a] Beschwörer",2,0,1,0,0
4125,"Häretiker-Pikenier",4,"Häretiker-Pikeniere",2,0,1,0,0
4126,"Häretiker-Druidin",3,"Häretiker-Druidinnen",1,0,1,1,0
4127,"Häretiker-Hexer",4,"Häretiker-Hexer",2,0,1,0,0
4128,"lan'laii Gundo",3,"lan'laii Gundo",1,0,1,0,0
4129,"Emmanellain [t] Luftig[a]",3,"Emmanellain [t] Luftig[a]",1,0,0,0,1
4130,"Alphinaud",3,"Alphinaud",1,0,0,0,1
4131,"Paulecrain",3,"Paulecrain",1,0,0,0,1
4132,"Fessel[p] der Furie",3,"Fesseln[p] der Furie",1,0,1,1,0
4133,"Raubahn",3,"Raubahn",1,0,0,0,1
4134,"Kristallstreiter-Gladiator",4,"Kristallstreiter-Gladiatoren",1,0,1,0,0
4135,"Kristallstreiter-Pikenier",4,"Kristallstreiter-Pikeniere",2,0,1,0,0
4136,"Kristallstreiter-Waldläufer",4,"Kristallstreiter-Waldläufer",2,0,1,0,0
4137,"Kristallstreiter-Druide",8,"Kristallstreiter-Druiden",1,0,1,0,0
4138,"saur[a] Marmelade",3,"saur[a] Marmeladen",1,0,1,1,0
4139,"Giftgaszerstäuber",4,"Giftgaszerstäuber",2,0,1,0,0
4140,"Eisengatter",4,"Eisengatter",2,0,1,2,0
4141,"Eugenaire von der Bluthorde",3,"Eugenaire von der Bluthorde",1,0,0,0,1
4142,"Charibert",3,"Charibert",1,0,0,0,1
4143,"Kampfmagier[p] der Tempelritter",4,"Kampfmagier[p] der Tempelritter",2,0,1,0,0
4144,"Hilda Langohr",3,"Hilda Langohr",1,0,0,0,1
4145,"Kanonenschiff[p] der VI. Legion",4,"Kanonenschiffe[p] der VI. Legion",2,0,1,2,0
4146,"unbewaffnet[a] Vanu Vanu",3,"unbewaffnet[a] Vanu Vanu",1,0,1,0,0
4147,"garleisch[a] Medicus",3,"garleisch[a] Medici",1,0,1,0,0
4148,"garleisch[a] Centurio",4,"garleisch[a] Centurionen",1,0,1,0,0
4149,"Rubin-Karfunkel",4,"Rubin-Karfunkel",2,0,1,2,0
4150,"Centurio[p] des I. Manipels",4,"Centurionen[p] des I. Manipels",1,0,1,0,0
4151,"Eques[p] des I. Manipels",3,"Equites[p] des I. Manipels",1,0,1,0,0
4152,"Signifer[p] des I. Manipels",4,"Signiferi[p] des I. Manipels",1,0,1,0,0
4153,"Sagittarius[p] des I. Manipels",3,"Sagittarii[p] des I. Manipels",1,0,1,0,0
4154,"Makara",3,"Makara",1,0,0,0,1
4155,"Slafyrsyn",3,"Slafyrsyn",1,0,0,0,1
4156,"Wheiskaet",3,"Wheiskaet",1,0,0,0,1
4157,"Gebrochener Berg",3,"Gebrochener Berg",1,0,0,0,1
4158,"Landdorn-Sahagin",3,"Landdorn-Sahagin",1,0,1,0,0
4159,"Landklauen-Sahagin",3,"Landklauen-Sahagin",1,0,1,0,0
4160,"Landschuppen-Sahagin",3,"Landschuppen-Sahagin",1,0,1,0,0
4161,"Landfang-Sahagin",3,"Landfang-Sahagin",1,0,1,0,0
4162,"Zell",3,"Zell",1,0,0,0,1
4163,"Bitoso",3,"Bitoso",1,0,0,0,1
4164,"Kapitän Alka Zolka",3,"Kapitän Alka Zolka",1,0,0,0,1
4165,"geschickt[a] Marodeur",3,"geschickt[a] Marodeure",2,0,1,0,0
4166,"scharfsinnig[a] Marodeurin",4,"scharfsinnig[a] Marodeurinnen",1,0,1,1,0
4167,"Surito Carito [t] Strateg[a]",3,"Surito Carito [t] Strateg[a]",1,0,0,0,1
4168,"Tomberry-Seesoldat",6,"Tomberry-Seesoldaten",1,0,1,0,0
4169,"Pestpustel",3,"Pestpusteln",1,0,1,1,0
4170,"Nichtsschatten",4,"Nichtsschatten",1,0,1,0,0
4171,"Pestvertreiber",4,"Pestvertreiber",2,0,1,0,0
4172,"Halga Tolga [t] Kampfwütig[a]",3,"Halga Tolga [t] Kampfwütig[a]",1,0,0,0,1
4173,"aufsässig[a] Brandmagier",4,"aufsässig[a] Brandmagier",2,0,1,0,0
4174,"aufsässig[a] Sturmmagier",4,"aufsässig[a] Sturmmagier",2,0,1,0,0
4175,"Zwielicht-Schnecke",3,"Zwielicht-Schnecken",1,0,1,1,0
4176,"Zwielicht-Brecher",4,"Zwielicht-Brecher",2,0,1,0,0
4177,"Waldeve [t] Ablehnend[a]",3,"Waldeve [t] Ablehnend[a]",1,0,0,0,1
4178,"Lalai Dunkelauge",3,"Lalai Dunkelauge",1,0,0,0,1
4179,"Barghest",4,"Bargheste",2,0,1,0,0
4180,"Zwielicht-Eufel",4,"Zwielicht-Eufel",2,0,1,0,0
4181,"schäumend[a] Wolf",2,"schäumend[a] Wölfe",2,0,1,0,0
4182,"schäumend[a] Domigator",4,"schäumend[a] Domigatoren",1,0,1,0,0
4183,"schäumend[a] Goobbue",3,"schäumend[a] Goobbue",1,0,1,1,0
4184,"Eschiva [t] Ätherisch[a]",3,"Eschiva [t] Ätherisch[a]",1,0,0,1,1
4185,"Zombiedrache",8,"Zombiedrachen",1,0,1,0,0
4186,"stockend[a] Äther",4,"stockend[a] Äther",2,0,1,0,0
4187,"seelenlos[a] Ritter",4,"seelenlos[a] Ritter",2,0,1,0,0
4188,"seelenlos[a] Page",8,"seelenlos[a] Pagen",1,0,1,0,0
4189,"Heustienne",3,"Heustienne",1,0,0,1,1
4190,"Graoully",3,"Graoully",1,0,0,0,1
4191,"Heustienne Drachenblüter",3,"Heustienne Drachenblüter",1,0,0,1,1
4192,"Rostnsthal",3,"Rostnsthal",1,0,0,0,1
4193,"Joye",3,"Joye",1,0,0,1,1
4194,"Übungsbomber",4,"Übungsbomber",2,0,1,0,0
4195,"zahm[a] Miacis",3,"zahm[a] Miacis",1,0,1,1,0
4196,"zahm[a] Tiger",4,"zahm[a] Tiger",2,0,1,0,0
4197,"westlich[a] Drachenhaubitze",3,"westlich[a] Drachenhaubitzen",1,0,1,1,0
4198,"östlich[a] Drachenhaubitze",3,"östlich[a] Drachenhaubitzen",1,0,1,1,0
4199,"südlich[a] Drachenhaubitze",3,"südlich[a] Drachenhaubitzen",1,0,1,1,0
4200,"unaufhaltsam[a] Wyvern",3,"unaufhaltsam[a] Wyvern",1,0,1,0,0
4201,"unaufhaltsam[a] Avis",3,"unaufhaltsam[a] Avis",1,0,1,0,0
4202,"unaufhaltsam[a] Drachycera",3,"unaufhaltsam[a] Drachycera",1,0,1,1,0
4203,"Haillenarte-Bannerherr",8,"Haillenarte-Bannerherren",1,0,1,0,0
4204,"Stephanivien",3,"Stephanivien",1,0,0,0,1
4205,"stinkig[a] Futterkiste",3,"stinkig[a] Futterkisten",1,0,1,1,0
4206,"schnappend[a] Schnippler",4,"schnappend[a] Schnippler",2,0,1,0,0
4207,"schnappend[a] Helmqualle",3,"schnappend[a] Helmquallen",1,0,1,1,0
4208,"Ding[p] aus der Tiefe",4,"Dinge[p] aus der Tiefe",2,0,1,2,0
4209,"Celestaux",3,"Celestaux",1,0,0,0,1
4210,"schwarz[a] Standarte",3,"schwarz[a] Standarten",1,0,1,1,0
4211,"rot[a] Standarte",3,"rot[a] Standarten",1,0,1,1,0
4212,"Himmelsstahl-Maschinist",6,"Himmelsstahl-Maschinisten",1,0,1,0,0
4213,"Durendaire-Wundarzt",2,"Durendaire-Wundärzte",2,0,1,0,0
4214,"Durendaire-Bannerherr",8,"Durendaire-Bannerherren",1,0,1,0,0
4215,"Rochedalaix",3,"Rochedalaix",1,0,0,0,1
4216,"Dzemael-Bannerherr",8,"Dzemael-Bannerherren",1,0,1,0,0
4217,"Dzemael-Bogenschütze",8,"Dzemael-Bogenschützen",1,0,1,0,0
4218,"Dzemael-Ritter",4,"Dzemael-Ritter",2,0,1,0,0
4219,"Marcheterre [t] Standhaft[a]",3,"Marcheterre [t] Standhaft[a]",1,0,0,0,1
4220,"Überfall-Avis",3,"Überfall-Avis",1,0,1,0,0
4221,"Überfall-Smei",3,"Überfall-Smei",1,0,1,1,0
4222,"Überfall-Drache",8,"Überfall-Drachen",1,0,1,0,0
4223,"Tedalgrinche",3,"Tedalgrinche",1,0,0,0,1
4224,"Veri Selen",3,"Veri Selen",1,0,0,0,1
4225,"Überfall-Drachycera",3,"Überfall-Drachycera",1,0,1,1,0
4226,"O'tchakha[p] des Endlosen Tages",3,"O'tchakha[p] des Endlosen Tages",1,0,0,0,1
4227,"D'zentsa[p] der Endlosen Nacht",3,"D'zentsa[p] der Endlosen Nacht",1,0,0,1,1
4228,"H'raha Tia [t] Spalter",4,"H'raha Tia [t] Spalter",1,0,0,0,1
4229,"Schatten-Pulsgeschoss",2,"Schatten-Pulsgeschosse",2,0,1,2,0
4230,"Schatten-Mönch",4,"Schatten-Mönche",2,0,1,0,0
4231,"Constaint Splitterklinge",3,"Constaint Splitterklinge",1,0,0,0,1
4232,"Skorpionstachel-Aufpasser",4,"Skorpionstachel-Aufpasser",2,0,1,0,0
4233,"Constaint Hartklinge",3,"Constaint Hartklinge",1,0,0,0,1
4234,"Schwurschild",4,"Schwurschilde",2,0,1,0,0
4235,"Sylviel",3,"Sylviel",1,0,0,0,1
4236,"Sanson",3,"Sanson",1,0,0,0,1
4237,"Guydelot",3,"Guydelot",1,0,0,0,1
4238,"Mogta",3,"Mogta",1,0,0,0,1
4239,"Ligeia",3,"Ligeia",1,0,0,1,1
4240,"Redway [t] Furchtlos[a]",3,"Redway [t] Furchtlos[a]",1,0,0,0,1
4241,"garleisch[a] Deserteur",4,"garleisch[a] Deserteure",2,0,1,0,0
4242,"Akagi [t] Tüchtig[a]",3,"Akagi [t] Tüchtig[a]",1,0,0,0,1
4243,"Redway [t] Verzagend[a]",3,"Redway [t] Verzagend[a]",1,0,0,0,1
4244,"Rosalinde Blutfang",3,"Rosalinde Blutfang",1,0,0,1,1
4245,"Ascheköter-Kanonier",4,"Ascheköter-Kanoniere",2,0,1,0,0
4246,"Ascheköter-Schiffarzt",4,"Ascheköter-Schiffärzte",2,0,1,0,0
4247,"mysteriös[a] Attentäter",4,"mysteriös[a] Attentäter",2,0,1,0,0
4248,"Attentäter-Anführer",4,"Attentäter-Anführer",2,0,1,0,0
4249,"grimmig[a] Ishgarder Wundarzt[p]",2,"grimmig[a] Ishgarder Wundärzte[p]",2,0,1,0,0
4250,"grimmig[a] Ishgarder Bannerherr[p]",6,"grimmig[a] Ishgarder Bannerherren[p]",2,0,1,0,0
4251,"grimmig[a] Ishgarder Schwerinfanterist[p]",6,"grimmig[a] Ishgarder Schwerinfanteristen[p]",1,0,1,0,0
4252,"grimmig[a] Ishgarder Attentäter[p]",4,"grimmig[a] Ishgarder Attentäter[p]",2,0,1,0,0
4253,"Sharlayaner Attentäter[p]",4,"Sharlayaner Attentäter[p]",2,0,1,0,0
4254,"Fiederhag-Jäger",4,"Fiederhag-Jäger",2,0,1,0,0
4255,"Dindergabbel",3,"Dindergabbeln",1,0,1,1,0
4256,"Dunkelheit",3,"Dunkelheiten",1,0,1,1,0
4257,"Schwarz[a] Flamme",3,"Schwarz[a] Flammen",1,0,1,1,0
4258,"unehrenhaft[a] Tempelritter",4,"unehrenhaft[a] Tempelritter",2,0,1,0,0
4259,"Fray [t] Finster[a]",3,"Fray [t] Finster[a]",1,0,0,0,1
4260,"Bluthorden-Thaumaturg",6,"Bluthorden-Thaumaturgen",1,0,1,0,0
4261,"Atabb Chah Blutrausch",3,"Atabb Chah Blutrausch",1,0,0,0,1
4262,"Bluthorden-Kampfdrakon",4,"Bluthorden-Kampfdrakons",1,0,1,0,0
4263,"entführt[a] Mann",2,"entführt[a] Männer",2,0,1,0,0
4264,"entführt[a] Frau",3,"entführt[a] Frauen",1,0,1,1,0
4265,"Qiqirn-Eierpicker",4,"Qiqirn-Eierpicker",2,0,1,0,0
4266,"Qiqirn-Dotterrührer",4,"Qiqirn-Dotterrührer",2,0,1,0,0
4267,"Yoyoroon Sanfthand",3,"Yoyoroon Sanfthand",1,0,0,0,1
4268,"Durendaire-Bogenschütze",8,"Durendaire-Bogenschützen",1,0,1,0,0
4269,"Dunkl[a] Schatten",4,"Dunkl[a] Schatten",1,0,1,0,0
4270,"Dunkl[a] Erinnerung",3,"Dunkl[a] Erinnerungen",1,0,1,1,0
4271,"Dunkel-Exergon",4,"Dunkel-Exergone",2,0,1,2,0
4272,"Dunkel-Plasma",4,"Dunkel-Plasmas",1,0,1,2,0
4273,"Kohm Gahn",3,"Kohm Gahn",1,0,0,0,1
4274,"Kohm Scorh",3,"Kohm Scorh",1,0,0,0,1
4275,"Kohm Khur",3,"Kohm Khur",1,0,0,0,1
4276,"Ess Khas",3,"Ess Khas",1,0,0,0,1
4277,"Seeschmarotzer",4,"Seeschmarotzer",2,0,1,0,0
4278,"Amphiteren-Bulle",8,"Amphiteren-Bullen",1,0,1,0,0
4279,"Tarantula-Schwarmfalke",8,"Tarantula-Schwarmfalken",1,0,1,0,0
4280,"Drachenfuß-Hropken",3,"Drachenfuß-Hropken",1,0,1,0,0
4281,"Tarantula-Brunftfalke",8,"Tarantula-Brunftfalken",1,0,1,0,0
4282,"unbedacht[a] Drache",8,"unbedacht[a] Drachen",1,0,1,0,0
4283,"trächtig[a] Kleinlibelle",3,"trächtig[a] Kleinlibellen",1,0,1,1,0
4284,"Zorn-Meliade",3,"Zorn-Meliaden",1,0,1,1,0
4285,"Zorn-Drakon",4,"Zorn-Drakons",1,0,1,0,0
4286,"Zorn-Golem",4,"Zorn-Golems",1,0,1,0,0
4287,"buddelnd[a] Wamoura",3,"buddelnd[a] Wamouras",1,0,1,1,0
4288,"buddelnd[a] Wamouracampa",3,"buddelnd[a] Wamouracampas",1,0,1,1,0
4289,"fliegend[a] Archaeosaurus",3,"fliegend[a] Archaeosaurier",2,0,1,0,0
4290,"fliegend[a] Amphitere",3,"fliegend[a] Amphiteren",1,0,1,1,0
4291,"Geißelskorpion-Wegelagerer",4,"Geißelskorpion-Wegelagerer",2,0,1,0,0
4292,"Ur-Vivel",3,"Ur-Viveln",1,0,1,1,0
4293,"durstig[a] Anzu",3,"durstig[a] Anzu",1,0,1,0,0
4294,"Brut-Werdrache",8,"Brut-Werdrachen",1,0,1,0,0
4295,"Brutmeister",4,"Brutmeister",2,0,1,0,0
4296,"mutmaßlich[a] Häretikerin",3,"mutmaßlich[a] Häretikerinnen",1,0,1,1,0
4297,"Tarantula-Brutfalke",8,"Tarantula-Brutfalken",1,0,1,0,0
4298,"Indigopranke",3,"Indigopranke",1,0,1,1,0
4299,"Indigogriffel",4,"Indigogriffel",2,0,1,0,0
4300,"Indigoschmutzfinger",4,"Indigoschmutzfinger",2,0,1,0,0
4301,"Eier legend[a] Kleinlibelle[p]",3,"Eier legend[a] Kleinlibellen[p]",1,0,1,1,0
4302,"Großmorbol-Setzling",4,"Großmorbol-Setzlinge",2,0,1,0,0
4303,"Marionette[p] Nr. 076SH",3,"Marionetten[p] Nr. 076SH",1,0,1,1,0
4304,"Marionette[p] Nr. 077SH",3,"Marionetten[p] Nr. 077SH",1,0,1,1,0
4305,"brutal[a] Marodeur",4,"brutal[a] Marodeure",2,0,1,0,0
4306,"brutal[a] Gladiator",4,"brutal[a] Gladiatoren",1,0,1,0,0
4307,"brutal[a] Faustkämpferin",3,"brutal[a] Faust<SoftHyphen/>kämp<SoftHyphen/>fe<SoftHyphen/>rin<SoftHyphen/>nen",1,0,1,1,0
4308,"brutal[a] Thaumaturg",6,"brutal[a] Thaumaturgen",1,0,1,0,0
4309,"schonungslos[a] Schurke",8,"schonungslos[a] Schurken",1,0,1,0,0
4310,"schurkig[a] Handlanger",4,"schurkig[a] Handlanger",2,0,1,0,0
4311,"gereizt[a] Bienenwolke",3,"gereizt[a] Bienenwolken",1,0,1,1,0
4312,"verwirrt[a] Tulihand",4,"verwirrt[a] Tulihands",1,0,1,0,0
4313,"Amalj'aa-Befreier",4,"Amalj'aa-Befreier",2,0,1,0,0
4314,"Spriggan-Flammenhüter",4,"Spriggan-Flammenhüter",2,0,1,0,0
4315,"Silberfeuer-Kobalos",3,"Silberfeuer-Kobalosse",2,0,1,0,0
4316,"Gnath-Patron",4,"Gnath-Patrone",2,0,1,0,0
4317,"Leibwächter-Stahldrohne",3,"Leibwächter-Stahldrohnen",1,0,1,1,0
4318,"Leibwächter-Feuerdrohne",3,"Leibwächter-Feuerdrohnen",1,0,1,1,0
4319,"Verstärkungs-Stahldrohne",3,"Verstärkungs-Stahldrohnen",1,0,1,1,0
4320,"Verstärkungs-Feuerdrohne",3,"Verstärkungs-Feuerdrohnen",1,0,1,1,0
4321,"Rielle [t] Andächtig[a]",3,"Rielle [t] Andächtig[a]",1,0,0,1,1
4322,"Ishgarder Kavallerist[p]",6,"Ishgarder Kavalleristen[p]",1,0,1,0,0
4323,"geschickt[a] Tempelritter",4,"geschickt[a] Tempelritter",2,0,1,0,0
4324,"Furios-Mogry",4,"Furios-Mogrys",1,0,1,0,0
4325,"Quengel-Mogry",4,"Quengel-Mogrys",1,0,1,0,0
4326,"Kuschel-Mogry",4,"Kuschel-Mogrys",1,0,1,0,0
4327,"Kratz-Mogry",4,"Kratz-Mogrys",1,0,1,0,0
4328,"Drama-Mogry",4,"Drama-Mogrys",1,0,1,0,0
4329,"Trallala-Mogry",4,"Trallala-Mogrys",1,0,1,0,0
4330,"Sause-Mogry",4,"Sause-Mogrys",1,0,1,0,0
4331,"Sidurgu [t] Dunkl[a]",3,"Sidurgu [t] Dunkl[a]",1,0,1,0,0
4332,"Ystride [t] Gottesfürchtig[a]",3,"Ystride [t] Gottesfürchtig[a]",1,0,1,1,0
4333,"Ishgarder Leichtinfanterist[p]",6,"Ishgarder Leichtinfanteristen[p]",1,0,1,0,0
4334,"lan'gaii Vundo",3,"lan'gaii Vundo",1,0,1,0,0
4335,"vuk'gaii Vundo",3,"vuk'gaii Vundo",1,0,1,0,0
4336,"missfällig[a] Mimik",4,"missfällig[a] Mimiks",1,0,1,0,0
4337,"zusammengeflickt[a] Eisengigant",6,"zusammengeflickt[a] Eisengiganten",1,0,1,0,0
4338,"zusammengeflickt[a] Eisenklaue",3,"zusammengeflickt[a] Eisenklauen",1,0,1,1,0
4339,"zusammengeflickt[a] Paladin",4,"zusammengeflickt[a] Paladine",2,0,1,0,0
4340,"zusammengeflickt[a] Techniker",4,"zusammengeflickt[a] Techniker",2,0,1,0,0
4341,"Magitek-Frontbrecher[p] H-1 der VI. Legion",4,"Magitek-Frontbrecher[p] H-1 der VI. Legion",2,0,1,0,0
4342,"Zucht-Naga",3,"Zucht-Naga",1,0,1,1,0
4343,"Zucht-Kobra",3,"Zucht-Kobras",1,0,1,1,0
4344,"Zucht-Speglidae",3,"Zucht-Speglidae",1,0,1,1,0
4345,"Zucht-Chimära",3,"Zucht-Chimären",1,0,1,1,0
4346,"recht[a] Vorderbein",4,"recht[a] Vorderbeine",2,0,1,2,0
4347,"link[a] Vorderbein",4,"link[a] Vorderbeine",2,0,1,2,0
4348,"recht[a] Hinterbein",4,"recht[a] Hinterbeine",2,0,1,2,0
4349,"link[a] Hinterbein",4,"link[a] Hinterbeine",2,0,1,2,0
4350,"Artic",3,"Artic",1,0,0,0,1
4351,"Kreutzet",3,"Kreutzet",1,0,0,0,1
4352,"Gnath-Kometdrohne",3,"Gnath-Kometdrohne",1,0,1,1,0
4353,"Dexter",3,"Dexter",1,0,0,0,1
4354,"Pterygotus",3,"Pterygotus",1,0,0,0,1
4355,"Gigantopithecus",3,"Gigantopithecus",1,0,0,0,1
4356,"Scitalis",3,"Scitalis",1,0,0,0,1
4357,"Tyranno",3,"Tyranno",1,0,0,0,1
4358,"Squonk",3,"Squonk",1,0,0,0,1
4359,"Sanu Vali [t] Tanzend[a] Schwinge",3,"Sanu Vali [t] Tanzend[a] Schwinge",1,0,0,1,1
4360,"Lykidas",3,"Lykidas",1,0,0,0,1
4361,"Omni",3,"Omni",1,0,0,0,1
4362,"Mirka",3,"Mirka",1,0,0,0,1
4363,"Lyuba",3,"Lyuba",1,0,0,0,1
4364,"Xhauron",3,"Xhauron",1,0,0,0,1
4365,"Wyvern-Lord",4,"Wyvern-Lords",1,0,1,0,0
4366,"Rutschfix Stahlscharnier",3,"Rutschflix Stahlscharnier",1,0,0,0,1
4367,"Stolas",3,"Stolas",1,0,0,0,1
4368,"Bune",3,"Bune",1,0,0,0,1
4369,"Agathos",3,"Agathos",1,0,0,0,1
4370,"Engedoras",3,"Engedoras",1,0,0,0,1
4371,"Sisiutl",3,"Sisiutl",1,0,0,0,1
4372,"Campacti",3,"Campacti",1,0,0,0,1
4373,"Pestwurz",2,"Pestwurze",2,0,1,1,0
4374,"Kaiser-Behemoth",3,"Kaiser-Behemoth",1,0,1,0,0
4375,"Simurgh",3,"Simurgh",1,0,0,0,1
4376,"Bleich[a] Reiter",4,"Bleich[a] Reiter",2,0,1,0,0
4377,"Gandalva",3,"Gandalva",1,0,0,0,1
4378,"Paradiesvogel",4,"Paradiesvögel",2,0,1,0,0
4379,"Seelenstein",4,"Seelensteine",2,0,1,0,0
4380,"Leucrotta",3,"Leucrotta",1,0,0,1,1
4381,"Wirbelfalle",3,"Wirbelfallen",1,0,1,1,0
4382,"Chaossphäre",3,"Chaossphären",1,0,1,1,0
4383,"Eissphäre",3,"Eissphären",1,0,1,1,0
4384,"Feuersphäre",3,"Feuersphären",1,0,1,1,0
4385,"Lichtsphäre",3,"Lichtsphären",1,0,1,1,0
4386,"Meteorsiegel",4,"Meteorsiegel",2,0,1,2,0
4387,"Meteoritensiegel",4,"Meteoritensiegel",2,0,1,2,0
4388,"link[a] Schwinge",3,"link[a] Schwingen",1,0,1,1,0
4389,"recht[a] Schwinge",3,"recht[a] Schwingen",1,0,1,1,0
4390,"Vollzugsdroide[p] 210",8,"Vollzugsdroiden[p] 210",1,0,1,0,0
4391,"dravanisch[a] Bienenwolke",3,"dravanisch[a] Bienenwolken",1,0,1,1,0
4392,"Obsidian-Karfunkel",4,"Obsidian-Karfunkel",2,0,1,2,0
4393,"Stahldrohnen-Wegelagerer",4,"Stahldrohnen-Wegelagerer",2,0,1,0,0
4394,"Riesen-Dorschträger",4,"Riesen-Dorschträger",2,0,1,0,0
4395,"Riesen-Felssklave",8,"Riesen-Felssklaven",1,0,1,0,0
4396,"Indigohand-Knallofant",6,"Indigohand-Knallofanten",1,0,1,0,0
4397,"Versorgungskiste[p] der Rosenkavalleristen",3,"Versorgungskisten[p] der Rosenkavalleristen",1,0,1,1,0
