key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
342,"f1i1","ffxiv/fst_f1/ind/f1i1/level/f1i1",1,"黒衣森","黒衣森","ラベンダーベッド：コテージ","f1i1/01",3,0,14,0,False,0,0,True,False,False,False,1110,122003,123208,0,0,"グリダニア：新市街",-1,0,-1,False,0,0,0,0,False
343,"f1i2","ffxiv/fst_f1/ind/f1i2/level/f1i2",1,"黒衣森","黒衣森","ラベンダーベッド：ハウス","f1i2/01",3,0,14,0,False,0,0,True,False,False,False,1110,122003,123208,0,0,"グリダニア：新市街",-1,0,-1,False,0,0,0,0,False
344,"f1i3","ffxiv/fst_f1/ind/f1i3/level/f1i3",1,"黒衣森","黒衣森","ラベンダーベッド：レジデンス","f1i3/01",3,0,14,0,False,0,0,True,False,False,False,1110,122003,123208,0,0,"グリダニア：新市街",-1,0,-1,False,0,0,0,0,False
345,"w1i1","ffxiv/wil_w1/ind/w1i1/level/w1i1",1,"ザナラーン","ザナラーン","ゴブレットビュート：コテージ","w1i1/01",4,0,14,0,False,0,0,True,False,False,False,1109,122002,123109,0,0,"ウルダハ：ナル回廊",-1,0,-1,False,0,0,0,0,False
346,"w1i2","ffxiv/wil_w1/ind/w1i2/level/w1i2",1,"ザナラーン","ザナラーン","ゴブレットビュート：ハウス","w1i2/01",4,0,14,0,False,0,0,True,False,False,False,1109,122002,123109,0,0,"ウルダハ：ナル回廊",-1,0,-1,False,0,0,0,0,False
347,"w1i3","ffxiv/wil_w1/ind/w1i3/level/w1i3",1,"ザナラーン","ザナラーン","ゴブレットビュート：レジデンス","w1i3/01",4,0,14,0,False,0,0,True,False,False,False,1109,122002,123109,0,0,"ウルダハ：ナル回廊",-1,0,-1,False,0,0,0,0,False
348,"w1fb","ffxiv/wil_w1/fld/w1fb/level/w1fb",1,"ザナラーン","ザナラーン","ポルタ・デクマーナ","w1fb/00",4,2,10,68,False,31,0,True,False,False,False,1001,122002,124114,0,0,"",-1,17,-1,False,0,0,0,0,False
349,"w1d6","ffxiv/wil_w1/dun/w1d6/level/w1d6",1,"ザナラーン","ザナラーン","カッパーベル銅山","w1d6/01",4,2,3,18,False,0,0,True,False,False,False,1001,122002,124102,0,0,"",-1,0,-1,False,0,0,0,0,False
350,"f1d4","ffxiv/fst_f1/dun/f1d4/level/f1d4",1,"黒衣森","黒衣森","ハウケタ御用邸","f1d4/01",3,2,3,19,False,0,0,True,False,False,False,1001,122003,124204,0,0,"",-1,0,-1,False,0,0,0,0,False
351,"l1e1","ffxiv/lak_l1/evt/l1e1/level/l1e1",1,"モードゥナ","モードゥナ","石の家","l1e1/00",6,0,15,0,False,0,0,True,False,False,False,1114,-1,-1,852110,0,"レヴナンツトール",-1,0,-1,False,0,0,0,0,False
352,"","",0,"","","","",0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,"",0,0,0,False,0,0,0,0,False
353,"z1z1","ex1/03_abr_a2/fld/a2ff/level/a2ff",1,"アバラシア","アバラシア","残骸島","a2ff/00",7,2,36,70,False,70,0,True,False,False,False,1001,122019,124904,0,0,"",-1,167,-1,False,1,0,0,0,False
354,"z1z2","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,"アバラシア","アバラシア","コンテイメントベイS1T7","a2fd/00",7,2,10,71,False,66,0,True,False,False,False,1001,122019,124911,0,0,"",-1,139,-1,False,1,0,0,0,False
355,"f1b1","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"黒衣森","黒衣森","メテオの陰地","f1b1/00",3,2,16,98,False,0,0,True,False,False,False,1001,122003,124511,0,0,"",-1,39,-1,False,0,0,0,0,False
356,"f1b2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"黒衣森","黒衣森","バインディングコイル","f1b2/01",3,2,16,99,False,28,0,True,False,False,False,1001,122003,124512,0,0,"",-1,40,-1,False,0,0,0,0,False
357,"f1b3","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"黒衣森","黒衣森","ラグナロク級三番艦：艦体中央部","f1b3/01",3,2,16,100,False,0,0,True,False,False,False,1001,122012,124513,0,0,"",-1,41,-1,False,0,0,0,0,False
358,"f1b4","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"黒衣森","黒衣森","ラグナロク級三番艦：作戦室","f1b4/00",3,2,17,101,False,0,0,True,False,False,False,1001,122012,124514,0,0,"",-1,42,-1,False,0,0,0,0,False
359,"o1fa_2","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,"ラノシア","ラノシア","対リヴァイアサン双胴船","o1fa/00",2,2,10,73,False,38,0,True,False,False,False,1001,122001,124012,0,0,"",-1,37,-1,False,0,0,0,0,False
360,"w1d7","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,"ザナラーン","ザナラーン","ハラタリ修練所","w1d7/00",4,2,3,21,False,0,0,True,False,False,False,1001,122002,124104,0,0,"",-1,0,-1,False,0,0,0,0,False
361,"s1d5","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,"ラノシア","ラノシア","ハルブレーカー・アイル","s1d5/00",2,2,3,23,False,0,0,True,False,False,False,1001,122001,124013,0,0,"",-1,50,-1,False,0,0,0,0,False
362,"s1d6","ffxiv/sea_s1/dun/s1d6/level/s1d6",1,"ラノシア","ラノシア","ブレイフロクスの野営地","s1d6/00",2,2,3,20,False,37,0,True,False,False,False,1001,122001,124004,0,0,"",-1,43,-1,False,0,0,0,0,False
363,"f1d5","ffxiv/fst_f1/dun/f1d5/level/f1d5",1,"黒衣森","黒衣森","古アムダプール市街","f1d5/01",3,2,3,22,False,40,0,True,False,False,False,1001,122003,124206,0,0,"",-1,38,-1,False,0,0,0,0,False
364,"f1fa_2","ffxiv/fst_f1/fld/f1fa/level/f1fa",1,"黒衣森","黒衣森","茨の園","f1fa/00",3,2,10,67,False,30,0,True,False,False,False,1001,122003,124209,0,0,"",-1,0,-1,False,0,0,0,0,False
365,"r1d2","ffxiv/roc_r1/dun/r1d2/level/r1d2",1,"クルザス","クルザス","ストーンヴィジル","r1d2/00",5,2,3,25,False,42,2,True,False,False,False,1001,122004,124302,0,0,"",-1,45,-1,False,0,0,0,0,False
366,"r1fb","ffxiv/roc_r1/fld/r1fb/level/r1fb",1,"クルザス","クルザス","グリフィン大橋","r1fb/00",5,2,3,76,False,0,2,True,False,False,False,1001,122004,124308,0,0,"",-1,44,-1,False,0,0,0,0,False
367,"w1d8","ffxiv/wil_w1/dun/w1d8/level/w1d8",1,"ザナラーン","ザナラーン","カルン埋没寺院","w1d8/01",4,2,3,26,False,41,0,True,False,False,False,1001,122002,124106,0,0,"",-1,0,-1,False,0,0,0,0,False
368,"r1f1_battle","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","聖ダナフェンの落涙","r1f1/00",5,2,10,74,False,21,2,True,False,False,False,1001,122004,124309,0,0,"",-1,0,-1,False,0,0,0,0,False
369,"w1d2_battle","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,"ザナラーン","ザナラーン","獣闘の間","w1d2/00",4,2,10,75,False,0,0,True,False,False,False,1001,122002,124115,0,0,"",-1,0,-1,False,0,0,0,0,False
370,"f1b5","ffxiv/fst_f1/bah/f1b5/level/f1b5",1,"黒衣森","黒衣森","ラグナロク級三番艦：第一艦橋","default/00",3,0,12,0,False,0,0,True,False,False,False,1001,122012,124515,852619,0,"青燐精製所",-1,0,-1,False,0,0,0,0,False
371,"r1d3","ffxiv/roc_r1/dun/r1d3/level/r1d3",1,"クルザス","クルザス","スノークローク大氷壁","r1d3/00",5,2,3,27,False,42,2,True,False,False,False,1001,122004,124310,0,0,"",-1,64,-1,False,0,0,0,0,False
372,"l1r2","ffxiv/lak_l1/rad/l1r2/level/l1r2",1,"モードゥナ","モードゥナ","シルクスの塔","l1r2/01",6,2,8,102,False,0,0,True,False,False,False,1001,122011,124602,0,0,"",-1,51,-1,False,0,0,0,0,False
373,"f1d6","ffxiv/fst_f1/dun/f1d6/level/f1d6",1,"黒衣森","黒衣森","タムタラの墓所","f1d6/00",3,2,3,24,False,0,0,True,False,False,False,1001,122003,124202,0,0,"",-1,0,-1,False,0,0,0,0,False
374,"f1fb","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"黒衣森","黒衣森","古木の神判地","f1fb/00",3,2,10,77,False,43,0,True,False,False,False,1001,122003,124210,0,0,"",-1,0,-1,False,0,0,0,0,False
375,"f1fb_2","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"黒衣森","黒衣森","古木の神判地","f1fb/00",3,2,10,78,False,43,0,True,False,False,False,1001,122003,124211,0,0,"",-1,0,-1,False,0,0,0,0,False
376,"l1p1","ffxiv/lak_l1/pvp/l1p1/level/l1p1",4,"モードゥナ","モードゥナ","カルテノー平原：外縁遺跡群","l1p1/00",6,2,18,127,False,0,0,True,False,True,True,1001,122015,124701,0,0,"",-1,58,-1,True,0,0,0,0,False
377,"r1fc","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"クルザス","クルザス","アク・アファー円形劇場","r1fc/00",5,2,10,79,False,46,2,True,False,False,False,1001,122004,124311,0,0,"",-1,65,-1,False,0,0,0,0,False
378,"r1fc_2","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"クルザス","クルザス","アク・アファー円形劇場","r1fc/00",5,2,10,80,False,46,2,True,False,False,False,1001,122004,124312,0,0,"",-1,66,-1,False,0,0,0,0,False
379,"e0090","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,3,9,380,False,0,0,True,False,False,False,108,122005,123401,0,89,"",-1,0,-1,False,0,0,0,0,False
380,"f1b1_2","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"黒衣森","黒衣森","メテオの陰地","f1b1/00",3,2,16,103,False,0,0,True,False,False,False,1001,122003,124521,0,0,"",-1,46,-1,False,0,0,0,0,False
381,"f1b2_2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"黒衣森","黒衣森","バインディングコイル","f1b2/01",3,2,16,104,False,28,0,True,False,False,False,1001,122003,124522,0,0,"",-1,47,-1,False,0,0,0,0,False
382,"f1b3_2","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"黒衣森","黒衣森","ラグナロク級三番艦：艦体中央部","f1b3/01",3,2,16,105,False,0,0,True,False,False,False,1001,122012,124523,0,0,"",-1,48,-1,False,0,0,0,0,False
383,"f1b4_2","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"黒衣森","黒衣森","ラグナロク級三番艦：作戦室","f1b4/00",3,2,17,106,False,0,0,True,False,False,False,1001,122012,124524,0,0,"",-1,49,-1,False,0,0,0,0,False
384,"s1i4","ffxiv/sea_s1/ind/s1i4/level/s1i4",1,"ラノシア","ラノシア","ミスト・ヴィレッジ：プライベートルーム","s1i4/00",2,0,14,0,False,0,0,True,False,False,False,1083,122001,123010,0,0,"リムサ・ロミンサ：下甲板層",-1,0,-1,False,0,0,0,0,False
385,"f1i4","ffxiv/fst_f1/ind/f1i4/level/f1i4",1,"黒衣森","黒衣森","ラベンダーベッド：プライベートルーム","f1i4/00",3,0,14,0,False,0,0,True,False,False,False,1110,122003,123208,0,0,"グリダニア：新市街",-1,0,-1,False,0,0,0,0,False
386,"w1i4","ffxiv/wil_w1/ind/w1i4/level/w1i4",1,"ザナラーン","ザナラーン","ゴブレットビュート：プライベートルーム","w1i4/00",4,0,14,0,False,0,0,True,False,False,False,1109,122002,123109,0,0,"ウルダハ：ナル回廊",-1,0,-1,False,0,0,0,0,False
387,"s1d7","ffxiv/sea_s1/dun/s1d7/level/s1d7",1,"ラノシア","ラノシア","サスタシャ浸食洞","s1d7/00",2,2,3,28,False,0,0,True,False,False,False,1001,122001,124002,0,0,"",-1,69,-1,False,0,0,0,0,False
388,"w1ed","ffxiv/wil_w1/evt/w1ed/level/w1ed",1,"ザナラーン","ザナラーン","チョコボスクウェア","w1ed/00",4,0,19,0,False,0,0,True,False,False,False,1143,122002,124118,0,0,"ゴールドソーサー",-1,0,-1,False,0,0,0,0,False
389,"s1fb","ffxiv/sea_s1/fld/s1fb/level/s1fb",1,"ラノシア","ラノシア","チョコボスクウェア","s1fb/00",2,3,20,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,"",-1,85,-1,False,0,0,0,0,False
390,"w1fc","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,"ザナラーン","ザナラーン","チョコボスクウェア","w1fc/01",4,3,20,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,"",-1,84,-1,False,0,0,0,0,False
391,"f1fc","ffxiv/fst_f1/fld/f1fc/level/f1fc",1,"黒衣森","黒衣森","チョコボスクウェア","f1fc/00",3,3,20,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,"",-1,86,-1,False,0,0,0,0,False
392,"f1e6","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,"黒衣森","黒衣森","十二神大聖堂","f1e6/00",3,0,22,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,"グリダニア：新市街",-1,0,-1,False,0,0,0,0,False
393,"f1e6_prv","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,"黒衣森","黒衣森","十二神大聖堂","f1e6/00",3,0,22,0,False,0,0,True,False,False,False,1142,-1,-1,852711,0,"グリダニア：新市街",-1,0,-1,False,0,0,0,0,False
394,"f1f3_battle","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","default/00",3,2,10,82,False,45,0,True,False,False,False,1001,122003,124213,0,0,"",-1,59,-1,False,0,0,0,0,False
395,"r1e2","ffxiv/roc_r1/evt/r1e2/level/r1e2",1,"クルザス","クルザス","応接室","r1e2/00",5,0,15,0,False,0,0,True,False,False,False,1072,-1,-1,852773,0,"キャンプ・ドラゴンヘッド",-1,0,-1,False,0,0,0,0,False
396,"f1d3_battle","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,"黒衣森","黒衣森","古城アムダプール","default/00",3,2,3,85,False,28,0,True,False,False,False,1001,122003,124214,0,0,"",-1,80,-1,False,0,0,0,0,False
397,"r2f1","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,"クルザス","クルザス","クルザス西部高地","r2f1/00",5,0,1,0,False,49,1,True,True,True,False,1150,122004,123302,852807,0,"ファルコンネスト",-1,0,-1,False,1,0,4,18,False
398,"d2f1","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,"ドラヴァニア","ドラヴァニア","高地ドラヴァニア","d2f1/00",8,0,1,0,False,50,0,True,True,True,False,1151,122018,123601,852806,0,"テイルフェザー",-1,0,-1,False,1,0,2,21,False
399,"d2f2","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,"ドラヴァニア","ドラヴァニア","低地ドラヴァニア","d2f2/00",8,0,1,0,False,51,0,True,True,True,False,1152,122018,123602,852826,0,"イディルシャイア",-1,0,-1,False,1,0,3,22,False
400,"d2f3","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,"ドラヴァニア","ドラヴァニア","ドラヴァニア雲海","d2f3/00",8,0,1,0,False,52,0,True,True,True,False,1153,122018,123603,852816,0,"モグモグホーム",-1,0,-1,False,1,2,9,23,False
401,"a2f1","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,"アバラシア","アバラシア","アバラシア雲海","a2f1/00",7,0,1,0,False,53,0,True,True,True,False,1154,122019,123701,852817,0,"キャンプ・クラウドトップ",-1,0,-1,False,1,1,8,19,False
402,"a2f2","ex1/03_abr_a2/fld/a2f2/level/a2f2",1,"アバラシア","アバラシア","アジス・ラー","a2f2/00",7,0,1,0,False,54,0,True,True,True,False,1155,122019,123702,852856,0,"ポート・ヘリックス",-1,0,-1,False,1,0,1,20,False
403,"ec008","ex2/01_gyr_g3/dun/g3d2/level/g3d2",1,"ギラバニア","ギラバニア","アラミゴ","g3d2/02",12,1,29,282,False,0,0,True,False,False,False,1001,-1,-1,0,0,"",-1,263,-1,False,2,0,0,0,False
404,"e0091","ffxiv/sea_s1/twn/s1t2/level/s1t2",1,"ラノシア","リムサ・ロミンサ市街","リムサ・ロミンサ：下甲板層","s1t2/00",2,3,9,381,False,132,0,True,False,False,False,83,122007,123003,0,90,"",-1,0,-1,False,0,0,0,0,False
405,"e0092","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00",2,3,9,382,False,19,0,True,False,False,False,1021,122001,123007,0,91,"",300,0,-1,False,0,0,0,0,False
406,"e0093","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00",2,3,9,383,False,19,0,True,False,False,False,39,122001,123007,0,92,"",-1,0,-1,False,0,0,0,0,False
407,"e0094","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,"ラノシア","ラノシア","ロータノ海","o1e2/00",2,3,9,384,False,40,0,True,False,False,False,39,-1,-1,0,93,"",-1,0,-1,False,0,0,0,0,False
408,"e0095","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/00",2,3,9,385,False,18,0,True,False,False,False,39,122001,123006,0,94,"",-1,0,-1,False,0,0,0,0,False
409,"e0096","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,"ラノシア","リムサ・ロミンサ市街","リムサ・ロミンサ：上甲板層","s1t1/01",2,3,9,386,False,40,0,True,False,False,False,113,122007,123002,0,95,"",300,0,-1,False,0,0,0,0,False
410,"e0097","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,"ザナラーン","ザナラーン","北ザナラーン","w1f5/00",4,3,9,387,False,13,0,True,False,False,False,151,122002,123108,0,101,"",-1,0,-1,False,0,0,0,0,False
411,"e0098","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/00",2,3,9,388,False,18,0,True,False,False,False,39,122001,123006,0,96,"",-1,0,-1,False,0,0,0,0,False
412,"e0099","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"ラノシア","ラノシア","高地ラノシア","s1f5/00",2,3,9,389,False,20,0,True,False,False,False,39,122001,123008,0,97,"",-1,0,-1,False,0,0,0,0,False
413,"e0100","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00",2,3,9,390,False,19,0,True,False,False,False,1021,122001,123007,0,98,"",100,0,-1,False,0,0,0,0,False
414,"e0101","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/00",2,3,9,391,False,18,0,True,False,False,False,39,122001,123006,0,99,"",-1,0,-1,False,0,0,0,0,False
415,"e0102","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,392,False,36,0,True,False,False,False,91,122001,123005,0,100,"",100,0,-1,False,0,0,0,0,False
416,"d2d3","ex1/02_dra_d2/dun/d2d3/level/d2d3",1,"ドラヴァニア","ドラヴァニア","グブラ幻想図書館","d2d3/00",8,2,3,31,False,0,0,True,False,False,False,1001,122018,124803,0,0,"",-1,90,-1,False,1,0,0,0,False
417,"w1fc_tutorial","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,"ザナラーン","ザナラーン","チョコボスクウェア","w1fc/02",4,0,21,0,False,0,0,True,False,False,False,252,-1,-1,0,0,"",-1,83,-1,False,0,0,0,0,False
418,"r2t1","ex1/01_roc_r2/twn/r2t1/level/r2t1",1,"クルザス","イシュガルド市街","イシュガルド：下層","r2t1/00",5,0,0,0,False,47,1,True,False,False,False,1149,122017,123304,852799,0,"イシュガルド：下層",-1,0,-1,False,1,0,5,0,False
419,"r2t2","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,"クルザス","イシュガルド市街","イシュガルド：上層","r2t2/00",5,0,0,0,False,48,1,True,False,False,False,1148,122017,123305,852841,0,"イシュガルド：下層",-1,0,-1,False,1,0,6,0,False
420,"a2d2","ex1/03_abr_a2/dun/a2d2/level/a2d2",1,"アバラシア","アバラシア","ネバーリープ","a2d2/00",7,2,3,33,False,0,0,True,False,False,False,1001,122019,124901,0,0,"",-1,109,-1,False,1,0,0,0,False
421,"r2d2","ex1/01_roc_r2/dun/r2d2/level/r2d2",1,"クルザス","イシュガルド市街","イシュガルド教皇庁","r2d2/01",5,2,3,34,False,0,1,True,False,False,False,1001,122004,124315,0,0,"",-1,93,-1,False,1,0,0,0,False
422,"","",0,"","","","",0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,"",0,0,0,False,0,0,0,0,False
423,"s1i5","ffxiv/sea_s1/ind/s1i5/level/s1i5",1,"ラノシア","ラノシア","ミスト・ヴィレッジ：地下工房","s1i5/00",2,0,14,0,False,0,0,True,False,False,False,328,122001,123010,0,0,"リムサ・ロミンサ：下甲板層",-1,0,-1,False,0,0,0,0,False
424,"w1i5","ffxiv/wil_w1/ind/w1i5/level/w1i5",1,"ザナラーン","ザナラーン","ゴブレットビュート：地下工房","w1i5/00",4,0,14,0,False,0,0,True,False,False,False,328,122002,123109,0,0,"ウルダハ：ナル回廊",-1,0,-1,False,0,0,0,0,False
425,"f1i5","ffxiv/fst_f1/ind/f1i5/level/f1i5",1,"黒衣森","黒衣森","ラベンダーベッド：地下工房","f1i5/00",3,0,14,0,False,0,0,True,False,False,False,328,122003,123208,0,0,"グリダニア：新市街",-1,0,-1,False,0,0,0,0,False
426,"z1e9","ffxiv/zon_z1/evt/z1e9/level/z1e9",1,"モードゥナ","モードゥナ","戒律の殻","z1e9/00",6,2,10,84,False,0,0,True,False,False,False,1001,122016,124721,0,0,"",-1,82,-1,False,0,0,0,0,False
427,"r2e1","ex1/01_roc_r2/evt/r2e1/level/r2e1",1,"クルザス","イシュガルド市街","聖アンダリム神学院","r2e1/00",5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,853195,0,"イシュガルド：下層",-1,0,-1,False,1,0,0,0,False
428,"r2e3","ex1/01_roc_r2/evt/r2e3/level/r2e3",1,"クルザス","イシュガルド市街","神殿騎士団総長室","r2e3/00",5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,852800,0,"イシュガルド：下層",-1,0,-1,False,1,0,0,0,False
429,"r2ti","ex1/01_roc_r2/twn/r2ti/level/r2ti",1,"クルザス","イシュガルド市街","旅籠「九つの雲」","r2ti/00",5,0,2,0,False,0,0,True,False,False,False,5,122017,123303,852857,0,"イシュガルド：下層",-1,0,-1,False,1,0,0,0,False
430,"a2d3","ex1/03_abr_a2/dun/a2d3/level/a2d3",1,"アバラシア","アバラシア","フラクタル・コンティニアム","a2d3/01",7,2,3,35,False,0,0,True,False,False,False,1001,122019,124902,0,0,"",-1,92,-1,False,1,0,0,0,False
431,"s2p1","ex1/04_sea_s2/pvp/s2p1/level/s2p1",4,"ラノシア","ラノシア","シールロック","s2p1/00",2,2,18,130,False,59,0,True,False,True,True,1001,122021,124702,0,0,"",-1,115,-1,True,1,0,0,0,False
432,"d2fa","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,"ドラヴァニア","ドラヴァニア","武神の闘技場","d2fa/00",8,2,10,86,False,57,0,True,False,False,False,1001,122018,124804,0,0,"",-1,106,-1,False,1,0,0,0,False
433,"r2e4","ex1/01_roc_r2/evt/r2e4/level/r2e4",1,"クルザス","イシュガルド市街","フォルタン伯爵邸","r2e4/00",5,0,15,0,False,0,1,True,False,False,False,1164,-1,-1,852838,0,"イシュガルド：下層",-1,0,-1,False,1,0,0,0,False
434,"r2d1","ex1/01_roc_r2/dun/r2d1/level/r2d1",1,"クルザス","クルザス","ダスクヴィジル","r2d1/00",5,2,3,36,False,42,2,True,False,False,False,1001,122004,124314,0,0,"",-1,101,-1,False,1,0,0,0,False
435,"d2d2","ex1/02_dra_d2/dun/d2d2/level/d2d2",1,"ドラヴァニア","ドラヴァニア","ドラゴンズエアリー","d2d2/00",8,2,3,39,False,28,0,True,False,False,False,1001,122018,124802,0,0,"",-1,118,-1,False,1,0,0,0,False
436,"a2fa","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,"アバラシア","アバラシア","群青空域","a2fa/00",7,2,10,88,False,28,0,True,False,False,False,1001,122019,124904,0,0,"",-1,104,-1,False,1,0,0,0,False
437,"a2fb","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,"アバラシア","アバラシア","シンギュラリティ・リアクター","a2fb/00",7,2,10,90,False,56,0,True,False,False,False,1001,122019,124906,0,0,"",-1,94,-1,False,1,0,0,0,False
438,"a2d1","ex1/03_abr_a2/dun/a2d1/level/a2d1",1,"アバラシア","アバラシア","魔科学研究所","a2d1/01",7,2,3,38,False,0,0,True,False,False,False,1001,122019,124903,0,0,"",-1,114,-1,False,1,0,0,0,False
439,"r2e5","ex1/01_roc_r2/evt/r2e5/level/r2e5",1,"クルザス","イシュガルド市街","ライトフェザー闘技場","r2e5/00",5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,0,0,"イシュガルド：下層",-1,0,-1,False,1,0,0,0,False
440,"r2e6","ex1/01_roc_r2/evt/r2e6/level/r2e6",1,"クルザス","イシュガルド市街","決闘裁判場","r2e6/00",5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,0,0,"イシュガルド：下層",-1,0,-1,False,1,0,0,0,False
441,"d2d1","ex1/02_dra_d2/dun/d2d1/level/d2d1",1,"ドラヴァニア","ドラヴァニア","ソーム・アル","d2d1/01",8,2,3,37,False,0,0,True,False,False,False,1001,122018,124801,0,0,"",-1,111,-1,False,1,0,0,0,False
442,"d2a1","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,"ドラヴァニア","ドラヴァニア","フィスト・オブ・ゴルディオス","d2a1/00",8,2,16,112,False,0,0,True,False,False,False,1001,122020,124553,0,0,"",-1,95,-1,False,1,0,0,0,False
443,"d2a2","ex1/02_dra_d2/alx/d2a2/level/d2a2",1,"ドラヴァニア","ドラヴァニア","カフ・オブ・ゴルディオス","d2a2/01",8,2,16,113,False,0,0,True,False,False,False,1001,122020,124554,0,0,"",-1,102,-1,False,1,0,0,0,False
444,"d2a3","ex1/02_dra_d2/alx/d2a3/level/d2a3",1,"ドラヴァニア","ドラヴァニア","アーム・オブ・ゴルディオス","d2a3/00",8,2,16,114,False,0,0,True,False,False,False,1001,122020,124555,0,0,"",-1,97,-1,False,1,0,0,0,False
445,"d2a4","ex1/02_dra_d2/alx/d2a4/level/d2a4",1,"ドラヴァニア","ドラヴァニア","バーデン・オブ・ゴルディオス","d2a4/00",8,2,17,115,False,0,0,True,False,False,False,1001,122020,124556,0,0,"",-1,99,-1,False,1,0,0,0,False
446,"d2fa_2","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,"ドラヴァニア","ドラヴァニア","武神の闘技場","d2fa/00",8,2,10,87,False,57,0,True,False,False,False,1001,122018,124805,0,0,"",-1,107,-1,False,1,0,0,0,False
447,"a2fa_2","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,"アバラシア","アバラシア","群青空域","a2fa/00",7,2,10,89,False,28,0,True,False,False,False,1001,122019,124905,0,0,"",-1,105,-1,False,1,0,0,0,False
448,"a2fb_2","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,"アバラシア","アバラシア","シンギュラリティ・リアクター","a2fb/00",7,2,10,91,False,56,0,True,False,False,False,1001,122019,124907,0,0,"",-1,130,-1,False,1,0,0,0,False
449,"d2a1_2","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,"ドラヴァニア","ドラヴァニア","フィスト・オブ・ゴルディオス","d2a1/00",8,2,16,116,False,0,0,True,False,False,False,1001,122020,124557,0,0,"",-1,96,-1,False,1,0,0,0,False
